arm,step_batch,eval_batch,is_self,pre_loss,post_loss,delta_loss,relative_delta
memorization_01_no_regularization,1,22,0,0.3221611381,0.3219605684,0.0002005696297,0.000622575494
memorization_01_no_regularization,1,23,0,0.01879909076,0.01885068417,-5.159340799e-05,-0.002744462945
memorization_01_no_regularization,1,24,0,0.1293136775,0.1293104291,3.24845314e-06,2.512072351e-05
memorization_01_no_regularization,1,25,0,0.05961255357,0.05966013297,-4.757940769e-05,-0.0007981440963
memorization_01_no_regularization,1,26,0,0.09429898858,0.09445791692,-0.0001589283347,-0.001685366271
memorization_01_no_regularization,1,27,0,0.1768957973,0.1769158691,-2.007186413e-05,-0.0001134671622
memorization_01_no_regularization,1,28,0,0.2324780822,0.2322778851,0.0002001971006,0.0008611439787
memorization_01_no_regularization,1,29,0,0.08017254621,0.08022408187,-5.153566599e-05,-0.0006428093958
memorization_01_no_regularization,1,30,0,0.1128678471,0.1128750741,-7.227063179e-06,-6.403119547e-05
memorization_01_no_regularization,1,31,0,0.08819700778,0.08811687678,8.013099432e-05,0.0009085454976
memorization_01_no_regularization,1,32,0,0.1153667197,0.1152535602,0.0001131594181,0.0009808670857
memorization_01_no_regularization,1,33,0,0.06348849833,0.063456662,3.183633089e-05,0.0005014503686
memorization_01_no_regularization,2,0,0,0.08828002214,0.08815469593,0.0001253262162,0.001419644141
memorization_01_no_regularization,2,1,0,0.1183338836,0.1184825003,-0.0001486167312,-0.001255910198
memorization_01_no_regularization,2,2,1,0.1129138544,0.1119766757,0.000937178731,0.008299944553
memorization_01_no_regularization,2,3,0,0.05232852325,0.05251413584,-0.0001856125891,-0.003547063391
memorization_01_no_regularization,2,4,0,0.1316577196,0.1315769255,8.079409599e-05,0.0006136677457
memorization_01_no_regularization,2,5,0,0.171691224,0.1716902703,9.536743164e-07,5.554589771e-06
memorization_01_no_regularization,2,6,0,0.1428161114,0.1427791268,3.698468208e-05,0.0002589671551
memorization_01_no_regularization,2,7,0,0.0253787525,0.02540996298,-3.121048212e-05,-0.001229787876
memorization_01_no_regularization,2,8,0,0.02230010368,0.02231581882,-1.571513712e-05,-0.0007047113928
memorization_01_no_regularization,2,9,0,0.04474551603,0.04478520527,-3.968924284e-05,-0.0008869993322
memorization_01_no_regularization,2,10,0,0.4743171334,0.4745862484,-0.0002691149712,-0.000567373498
memorization_01_no_regularization,2,11,0,0.04759826139,0.04758762196,1.063942909e-05,0.0002235255823
memorization_01_no_regularization,2,12,0,0.1839482486,0.1841160804,-0.0001678317785,-0.0009123858465
memorization_01_no_regularization,2,13,0,0.05554549024,0.05556150526,-1.601502299e-05,-0.000288322651
memorization_01_no_regularization,2,14,0,0.1345883161,0.1345812231,7.092952728e-06,5.270110315e-05
memorization_01_no_regularization,2,15,0,0.1666728854,0.1667477787,-7.489323616e-05,-0.0004493426509
memorization_01_no_regularization,2,16,0,0.1797369272,0.1798191667,-8.223950863e-05,-0.0004575548828
memorization_01_no_regularization,2,17,0,0.1596544981,0.1593857855,0.0002687126398,0.001683088438
memorization_01_no_regularization,2,18,0,0.09984084964,0.09983222932,8.620321751e-06,8.634062893e-05
memorization_01_no_regularization,2,19,0,0.05647678673,0.0564645566,1.223012805e-05,0.0002165514144
memorization_01_no_regularization,2,20,0,0.02577907406,0.02588548884,-0.00010641478,-0.004127951989
memorization_01_no_regularization,2,21,0,0.1375363171,0.1376790255,-0.0001427084208,-0.001037605367
memorization_01_no_regularization,2,22,0,0.3221611381,0.3220324218,0.0001287162304,0.0003995399047
memorization_01_no_regularization,2,23,0,0.01879909076,0.01885180362,-5.271285772e-05,-0.002804011024
memorization_01_no_regularization,2,24,0,0.1293136775,0.1292313933,8.228421211e-05,0.0006363148406
memorization_01_no_regularization,2,25,0,0.05961255357,0.05968552083,-7.296726108e-05,-0.001224025087
memorization_01_no_regularization,2,26,0,0.09429898858,0.09446568042,-0.0001666918397,-0.001767694884
memorization_01_no_regularization,2,27,0,0.1768957973,0.1769324541,-3.665685654e-05,-0.0002072228798
memorization_01_no_regularization,2,28,0,0.2324780822,0.2322598249,0.000218257308,0.0009388296134
memorization_01_no_regularization,2,29,0,0.08017254621,0.0802443698,-7.182359695e-05,-0.0008958627404
memorization_01_no_regularization,2,30,0,0.1128678471,0.112875849,-8.001923561e-06,-7.089639581e-05
memorization_01_no_regularization,2,31,0,0.08819700778,0.0881857425,1.126527786e-05,0.0001277285721
memorization_01_no_regularization,2,32,0,0.1153667197,0.1153214797,4.523992538e-05,0.0003921401728
memorization_01_no_regularization,2,33,0,0.06348849833,0.06350714713,-1.864880323e-05,-0.0002937351445
memorization_01_no_regularization,3,0,0,0.08828002214,0.08816498518,0.0001150369644,0.001303091703
memorization_01_no_regularization,3,1,0,0.1183338836,0.1184746772,-0.0001407936215,-0.00118979972
memorization_01_no_regularization,3,2,0,0.1129138544,0.1131862402,-0.000272385776,-0.002412332636
memorization_01_no_regularization,3,3,1,0.05232852325,0.05210772902,0.0002207942307,0.004219385853
memorization_01_no_regularization,3,4,0,0.1316577196,0.1316382587,1.946091652e-05,0.0001478144736
memorization_01_no_regularization,3,5,0,0.171691224,0.1717043221,-1.309812069e-05,-7.628881888e-05
memorization_01_no_regularization,3,6,0,0.1428161114,0.1427095681,0.0001065433025,0.0007460173888
memorization_01_no_regularization,3,7,0,0.0253787525,0.0254240483,-4.529580474e-05,-0.001784792406
memorization_01_no_regularization,3,8,0,0.02230010368,0.02228356712,1.653656363e-05,0.0007415464911
memorization_01_no_regularization,3,9,0,0.04474551603,0.04474924877,-3.732740879e-06,-8.342156288e-05
memorization_01_no_regularization,3,10,0,0.4743171334,0.4747653306,-0.0004481971264,-0.000944931344
memorization_01_no_regularization,3,11,0,0.04759826139,0.04753058031,6.768107414e-05,0.001421923242
memorization_01_no_regularization,3,12,0,0.1839482486,0.1841088533,-0.0001606047153,-0.000873097279
memorization_01_no_regularization,3,13,0,0.05554549024,0.05554679036,-1.300126314e-06,-2.340651435e-05
memorization_01_no_regularization,3,14,0,0.1345883161,0.1345544755,3.384053707e-05,0.000251437406
memorization_01_no_regularization,3,15,0,0.1666728854,0.1666872799,-1.439452171e-05,-8.636390783e-05
memorization_01_no_regularization,3,16,0,0.1797369272,0.1797435135,-6.586313248e-06,-3.664418521e-05
memorization_01_no_regularization,3,17,0,0.1596544981,0.1595149338,0.0001395642757,0.0008741643825
memorization_01_no_regularization,3,18,0,0.09984084964,0.09978334606,5.750358105e-05,0.0005759524409
memorization_01_no_regularization,3,19,0,0.05647678673,0.05646175519,1.503154635e-05,0.0002661544189
memorization_01_no_regularization,3,20,0,0.02577907406,0.02589686401,-0.0001177899539,-0.004569208098
memorization_01_no_regularization,3,21,0,0.1375363171,0.1376158446,-7.952749729e-05,-0.0005782290741
memorization_01_no_regularization,3,22,0,0.3221611381,0.3219824433,0.000178694725,0.0005546749869
memorization_01_no_regularization,3,23,0,0.01879909076,0.01885584556,-5.67547977e-05,-0.00301901823
memorization_01_no_regularization,3,24,0,0.1293136775,0.1291558295,0.0001578480005,0.001220659744
memorization_01_no_regularization,3,25,0,0.05961255357,0.05966859311,-5.603954196e-05,-0.0009400627654
memorization_01_no_regularization,3,26,0,0.09429898858,0.0944525674,-0.0001535788178,-0.001628636957
memorization_01_no_regularization,3,27,0,0.1768957973,0.1769139022,-1.810491085e-05,-0.0001023478858
memorization_01_no_regularization,3,28,0,0.2324780822,0.2323601842,0.0001178979874,0.0005071359255
memorization_01_no_regularization,3,29,0,0.08017254621,0.08021106571,-3.851950169e-05,-0.0004804575071
memorization_01_no_regularization,3,30,0,0.1128678471,0.1128507853,1.706182957e-05,0.0001511664305
memorization_01_no_regularization,3,31,0,0.08819700778,0.08812665194,7.035583258e-05,0.0007977122394
memorization_01_no_regularization,3,32,0,0.1153667197,0.1152238101,0.0001429095864,0.001238741873
memorization_01_no_regularization,3,33,0,0.06348849833,0.06341455877,7.393956184e-05,0.001164613494
memorization_01_no_regularization,4,0,0,0.08828002214,0.08812639862,0.0001536235213,0.001740184445
memorization_01_no_regularization,4,1,0,0.1183338836,0.1184441298,-0.0001102462411,-0.0009316540432
memorization_01_no_regularization,4,2,0,0.1129138544,0.1130114868,-9.763240814e-05,-0.0008646627878
memorization_01_no_regularization,4,3,0,0.05232852325,0.05243682861,-0.0001083053648,-0.002069719498
memorization_01_no_regularization,4,4,1,0.1316577196,0.1307847202,0.0008729994297,0.006630825995
memorization_01_no_regularization,4,5,0,0.171691224,0.1717191786,-2.79545784e-05,-0.0001628189126
memorization_01_no_regularization,4,6,0,0.1428161114,0.1427204311,9.568035603e-05,0.0006699549166
memorization_01_no_regularization,4,7,0,0.0253787525,0.02537222579,6.526708603e-06,0.0002571721602
memorization_01_no_regularization,4,8,0,0.02230010368,0.02230019867,-9.499490261e-08,-4.259841298e-06
memorization_01_no_regularization,4,9,0,0.04474551603,0.04480262473,-5.710870028e-05,-0.001276299959
memorization_01_no_regularization,4,10,0,0.4743171334,0.4748046398,-0.0004875063896,-0.001027806831
memorization_01_no_regularization,4,11,0,0.04759826139,0.04753748327,6.077811122e-05,0.001276897715
memorization_01_no_regularization,4,12,0,0.1839482486,0.1841213852,-0.0001731365919,-0.0009412244651
memorization_01_no_regularization,4,13,0,0.05554549024,0.0555139184,3.157183528e-05,0.0005683960146
memorization_01_no_regularization,4,14,0,0.1345883161,0.1345101446,7.817149162e-05,0.0005808193006
memorization_01_no_regularization,4,15,0,0.1666728854,0.1667180359,-4.515051842e-05,-0.0002708930028
memorization_01_no_regularization,4,16,0,0.1797369272,0.1797873676,-5.044043064e-05,-0.0002806347668
memorization_01_no_regularization,4,17,0,0.1596544981,0.1595334262,0.0001210719347,0.0007583371351
memorization_01_no_regularization,4,18,0,0.09984084964,0.09985464811,-1.379847527e-05,-0.0001382047059
memorization_01_no_regularization,4,19,0,0.05647678673,0.05644174665,3.504008055e-05,0.0006204333245
memorization_01_no_regularization,4,20,0,0.02577907406,0.02588338032,-0.0001043062657,-0.004046160288
memorization_01_no_regularization,4,21,0,0.1375363171,0.1376632899,-0.0001269727945,-0.0009231946674
memorization_01_no_regularization,4,22,0,0.3221611381,0.322035104,0.0001260340214,0.0003912142294
memorization_01_no_regularization,4,23,0,0.01879909076,0.01886713132,-6.804056466e-05,-0.003619354017
memorization_01_no_regularization,4,24,0,0.1293136775,0.1292190403,9.463727474e-05,0.0007318427295
memorization_01_no_regularization,4,25,0,0.05961255357,0.05965839326,-4.583969712e-05,-0.0007689604686
memorization_01_no_regularization,4,26,0,0.09429898858,0.09445545077,-0.0001564621925,-0.001659213899
memorization_01_no_regularization,4,27,0,0.1768957973,0.1769436002,-4.780292511e-05,-0.0002702321132
memorization_01_no_regularization,4,28,0,0.2324780822,0.2323319912,0.0001460909843,0.0006284075599
memorization_01_no_regularization,4,29,0,0.08017254621,0.08022478968,-5.224347115e-05,-0.0006516379187
memorization_01_no_regularization,4,30,0,0.1128678471,0.1128622666,5.580484867e-06,4.944264475e-05
memorization_01_no_regularization,4,31,0,0.08819700778,0.08804960549,0.0001474022865,0.001671284438
memorization_01_no_regularization,4,32,0,0.1153667197,0.1152358875,0.0001308321953,0.001134054913
memorization_01_no_regularization,4,33,0,0.06348849833,0.06341560185,7.289648056e-05,0.001148184041
memorization_01_no_regularization,5,0,0,0.08828002214,0.08817578107,0.0001042410731,0.00118080026
memorization_01_no_regularization,5,1,0,0.1183338836,0.1184715554,-0.0001376718283,-0.001163418491
memorization_01_no_regularization,5,2,0,0.1129138544,0.1131036058,-0.0001897513866,-0.001680496938
memorization_01_no_regularization,5,3,0,0.05232852325,0.05242989212,-0.0001013688743,-0.001937162909
memorization_01_no_regularization,5,4,0,0.1316577196,0.1316609979,-3.278255463e-06,-2.489983476e-05
memorization_01_no_regularization,5,5,1,0.171691224,0.1713261604,0.0003650635481,0.002126279606
memorization_01_no_regularization,5,6,0,0.1428161114,0.1427252889,9.082257748e-05,0.0006359406971
memorization_01_no_regularization,5,7,0,0.0253787525,0.02543460391,-5.58514148e-05,-0.002200715532
memorization_01_no_regularization,5,8,0,0.02230010368,0.02229800634,2.097338438e-06,9.405061376e-05
memorization_01_no_regularization,5,9,0,0.04474551603,0.04477488995,-2.9373914e-05,-0.0006564660911
memorization_01_no_regularization,5,10,0,0.4743171334,0.4747594595,-0.0004423260689,-0.0009325534283
memorization_01_no_regularization,5,11,0,0.04759826139,0.04754634947,5.191192031e-05,0.001090626397
memorization_01_no_regularization,5,12,0,0.1839482486,0.1841343492,-0.0001861006021,-0.001011700864
memorization_01_no_regularization,5,13,0,0.05554549024,0.05553980544,5.684792995e-06,0.0001023448163
memorization_01_no_regularization,5,14,0,0.1345883161,0.1345522553,3.606081009e-05,0.0002679341799
memorization_01_no_regularization,5,15,0,0.1666728854,0.1666559428,1.694262028e-05,0.0001016519288
memorization_01_no_regularization,5,16,0,0.1797369272,0.179690361,4.656612873e-05,0.0002590793638
memorization_01_no_regularization,5,17,0,0.1596544981,0.159512952,0.0001415461302,0.000886577778
memorization_01_no_regularization,5,18,0,0.09984084964,0.0997858569,5.499273539e-05,0.0005508039604
memorization_01_no_regularization,5,19,0,0.05647678673,0.05645027384,2.651289105e-05,0.0004694475835
memorization_01_no_regularization,5,20,0,0.02577907406,0.0258807186,-0.0001016445458,-0.003942909104
memorization_01_no_regularization,5,21,0,0.1375363171,0.1375308782,5.438923836e-06,3.954536482e-05
memorization_01_no_regularization,5,22,0,0.3221611381,0.3219420612,0.0002190768719,0.0006800226532
memorization_01_no_regularization,5,23,0,0.01879909076,0.01885373145,-5.464069545e-05,-0.002906560544
memorization_01_no_regularization,5,24,0,0.1293136775,0.1292255521,8.81254673e-05,0.0006814860498
