step_batch,eval_batch_0,eval_batch_1,eval_batch_2,eval_batch_3,eval_batch_4,eval_batch_5,eval_batch_6,eval_batch_7,eval_batch_8,eval_batch_9,eval_batch_10,eval_batch_11,eval_batch_12,eval_batch_13,eval_batch_14,eval_batch_15,eval_batch_16,eval_batch_17,eval_batch_18,eval_batch_19,eval_batch_20,eval_batch_21,eval_batch_22,eval_batch_23,eval_batch_24,eval_batch_25,eval_batch_26,eval_batch_27,eval_batch_28,eval_batch_29,eval_batch_30,eval_batch_31,eval_batch_32,eval_batch_33
10,0.0001042857766,-0.0002566576004,-8.282065392e-05,-7.900223136e-05,8.001923561e-06,-1.330673695e-05,9.661912918e-05,-5.158782005e-05,3.756955266e-06,-4.43905592e-05,0.001727044582,5.146861076e-05,-7.990002632e-05,-1.867488027e-05,-4.014372826e-05,-0.0001438707113,-2.428889275e-05,0.0001749247313,3.830343485e-05,4.365295172e-05,-6.148591638e-05,-7.249414921e-05,0.001060038805,-4.896707833e-05,0.0001566708088,-3.239139915e-05,-0.0001279637218,1.484155655e-05,4.981458187e-05,6.741285324e-05,-3.818422556e-05,1.100450754e-05,-1.287460327e-05,-4.178285599e-05
11,0.0001268237829,-0.0001552477479,-0.0002045854926,-7.135048509e-05,5.756318569e-05,-4.500150681e-06,0.0001035928726,-5.584768951e-05,1.011602581e-05,-2.586096525e-05,-0.0004486441612,0.0002375841141,-0.0001831352711,-1.439452171e-05,8.243322372e-05,-2.421438694e-05,-2.120435238e-05,0.0001696944237,4.412978888e-05,2.506002784e-05,-0.0001301579177,-5.730986595e-05,0.0001719892025,-5.877204239e-05,0.00014744699,-6.683170795e-05,-0.0001695156097,-3.357231617e-05,0.0001650899649,-2.320855856e-05,2.341717482e-05,9.093433619e-05,0.0001334920526,7.176399231e-05
12,0.0002322494984,-0.0001620426774,-8.746981621e-05,-3.888458014e-05,7.317960262e-05,-9.149312973e-06,8.867681026e-05,-5.221739411e-05,4.936009645e-06,-2.850964665e-05,-0.0003199875355,6.188824773e-05,0.001000836492,-6.084889174e-05,-1.913309097e-05,-3.427267075e-05,1.682341099e-05,0.0001556277275,-0.0001289620996,1.683086157e-05,-0.0001260340214,-1.631677151e-05,4.598498344e-05,-5.236826837e-05,0.0001679062843,-4.278123379e-05,-0.0001421198249,2.582371235e-05,0.0001825541258,-2.755969763e-05,-1.383572817e-05,3.579258919e-05,1.747906208e-05,6.788223982e-05
13,9.147077799e-05,-0.0001256763935,-0.0002207234502,-8.237734437e-05,6.753206253e-05,6.9886446e-06,0.0001124739647,-3.49059701e-05,2.475455403e-06,-2.016872168e-05,-0.0004550814629,4.251301289e-05,-0.0002594292164,0.0003330670297,8.289515972e-05,-1.761317253e-05,-3.67462635e-05,0.000108808279,2.71871686e-05,1.219287515e-05,-8.737482131e-05,-2.230703831e-05,0.0002855956554,-5.275942385e-05,0.0001075863838,-4.247203469e-05,-0.0001497939229,-6.999075413e-05,0.0001416355371,-5.605816841e-05,1.30161643e-05,0.0001117512584,0.0001722872257,5.438923836e-06
14,0.000134177506,-0.00011703372,-0.0001957193017,-7.688626647e-05,7.158517838e-05,-7.61449337e-06,0.0001279115677,-3.140419722e-05,6.483867764e-06,-2.436712384e-05,-0.0005887150764,9.358674288e-05,-0.0002554506063,3.026798368e-05,0.0007747411728,1.668930054e-05,-3.72081995e-05,0.0002152174711,1.948326826e-05,2.155825496e-05,-0.0001515839249,-6.541609764e-05,0.0001781582832,-6.42221421e-05,0.0001253634691,-5.361437798e-05,-0.0001965686679,-8.076429367e-05,0.0002015829086,-2.591311932e-05,5.725771189e-05,0.000129878521,0.0002504736185,0.000102058053
15,0.0001018792391,-0.0001277253032,-0.0001988634467,-6.493553519e-05,2.689659595e-05,3.372132778e-05,-4.935264587e-05,-7.371231914e-05,1.79130584e-05,-2.744048834e-05,-0.0005402565002,5.70975244e-05,-0.0001766085625,8.333474398e-06,7.955729961e-05,0.001172706485,-1.235306263e-05,0.0001359134912,3.744661808e-05,2.454221249e-05,-0.0001117736101,-7.815659046e-05,4.988908768e-05,-6.51050359e-05,0.0001044720411,-5.874037743e-05,-0.0001765489578,1.618266106e-05,0.0001736581326,-2.925097942e-05,1.758337021e-06,5.897134542e-05,0.0001267269254,2.452731133e-05
16,9.612739086e-05,-0.0001592040062,-0.0002345889807,-4.12799418e-05,3.582239151e-05,7.984042168e-05,9.496510029e-05,-5.310587585e-05,3.544613719e-06,-1.874938607e-05,-0.0004240572453,6.803870201e-05,-0.0001269727945,-5.267560482e-06,3.349781036e-05,-6.973743439e-06,0.0003931969404,0.0001553297043,0.0001022145152,2.181529999e-05,-0.0001265797764,6.86198473e-05,0.0001551806927,-5.329400301e-05,0.0001432299614,-6.293132901e-05,-0.0001660734415,3.851950169e-05,0.0001522600651,-2.214312553e-05,1.625716686e-05,0.0001033470035,0.0001059249043,7.984787226e-05
17,0.0002508983016,-0.0001627579331,-3.891438246e-05,-8.754059672e-05,2.236664295e-05,-8.389353752e-06,8.173286915e-05,-4.303455353e-05,1.085363328e-05,-2.519786358e-05,-0.0004029870033,7.524341345e-05,-0.0001881122589,-4.820898175e-05,0.0001088380814,-4.205107689e-05,-2.44230032e-05,0.0007620453835,2.364069223e-05,4.183501005e-05,-0.0001798681915,-0.000100761652,0.0002337992191,-7.177889347e-05,0.0001047104597,-0.0001023486257,-0.0001849979162,-4.470348358e-08,0.0002064406872,-4.778057337e-05,3.267079592e-05,9.758770466e-05,9.34228301e-05,5.737692118e-05
18,-3.315508366e-05,-0.0001418292522,-0.0002633929253,-5.916133523e-05,-2.890825272e-06,1.509487629e-05,9.271502495e-05,-5.097128451e-05,1.22487545e-05,1.270696521e-05,-0.0003995597363,6.546452641e-05,-0.0003357082605,-5.695968866e-06,3.66717577e-05,-1.294910908e-05,2.799928188e-05,0.0001365989447,0.0008103325963,2.813711762e-05,-0.0001149848104,4.47332859e-05,0.0001868009567,-5.332566798e-05,5.939602852e-05,-7.457658648e-05,-0.0001508370042,-8.776783943e-06,0.0001692920923,-2.257525921e-05,7.390975952e-06,9.528547525e-05,8.08313489e-05,0.0001160129905
19,0.0001519992948,-0.0001327320933,-0.0001749917865,-8.250027895e-05,7.084012032e-05,5.498528481e-06,9.819865227e-05,-2.798251808e-05,1.271441579e-05,-2.790614963e-05,-0.0004027485847,6.543472409e-05,-0.0001865625381,-5.804002285e-06,4.372000694e-05,-2.548098564e-05,-2.907216549e-05,0.0001708418131,4.317611456e-05,0.0002619698644,-9.452551603e-05,-8.597970009e-05,0.0002358555794,-5.701929331e-05,0.0001382380724,-5.807355046e-05,-0.0001464933157,2.494454384e-05,0.0002170354128,-2.754479647e-05,9.179115295e-06,0.0001583173871,0.0001146495342,6.011128426e-05
20,5.555152893e-05,-0.0001172572374,-0.0001651197672,-8.080899715e-05,5.41806221e-05,1.196563244e-05,8.688867092e-05,-2.612732351e-05,6.627291441e-06,-4.258006811e-05,-0.0003449320793,4.493072629e-05,-0.0001755654812,2.457201481e-05,1.557171345e-05,-2.76863575e-05,-4.109740257e-05,0.0001032352448,3.089755774e-05,4.579499364e-05,0.0001554489136,-9.743869305e-05,0.0001701116562,-4.506669939e-05,0.0001192986965,-2.170726657e-05,-0.000105753541,-4.395842552e-06,0.0001588761806,-2.259016037e-05,-2.388656139e-05,2.486258745e-05,5.996972322e-05,-2.550333738e-05
21,4.681199789e-05,-0.0001399591565,-0.0002798885107,-0.000107601285,-2.902746201e-05,4.447996616e-05,9.936094284e-05,-2.853572369e-05,-1.21165067e-05,2.032890916e-05,-0.000441133976,6.953626871e-05,-0.0001076608896,1.828372478e-05,4.130601883e-05,8.583068848e-06,3.378093243e-05,0.0001375824213,9.201467037e-05,1.829862595e-05,-0.0001256596297,0.001367375255,0.0002434551716,-6.473623216e-05,7.778406143e-05,-3.477558494e-05,-0.0001965388656,-1.62422657e-05,0.0001399368048,-5.400925875e-05,4.852563143e-05,0.000107742846,0.0001116320491,1.591444016e-05
22,0.0003439560533,-0.000134460628,-0.0002654120326,-8.436664939e-05,9.015202522e-06,1.819431782e-05,0.0001250654459,-1.005083323e-05,5.036592484e-06,-1.472979784e-05,5.823373795e-05,5.292147398e-05,-0.0002629607916,4.865974188e-05,4.337728024e-05,-9.821355343e-05,-4.114210606e-05,0.0001708716154,4.079192877e-05,4.792958498e-05,-0.0001280046999,8.940696716e-06,0.003443002701,-5.288794637e-05,0.0001012533903,-4.283711314e-05,-0.0001406297088,2.235174179e-05,0.0003019124269,-3.434717655e-05,7.316470146e-06,0.0001778900623,0.0001425072551,-1.279264688e-05
23,0.0001154020429,-0.0001368001103,-0.0001671463251,-7.848441601e-05,2.805888653e-05,-5.513429642e-07,7.937848568e-05,-3.577955067e-05,9.797513485e-07,-2.855062485e-05,-0.0004287958145,6.233155727e-05,-0.0001740902662,4.593282938e-06,3.118813038e-05,-4.176795483e-05,-2.889335155e-05,0.000125721097,3.489851952e-05,1.968070865e-05,-0.0001035314053,-8.741021156e-05,0.0001946091652,2.287700772e-05,0.0001310110092,-5.286931992e-05,-0.0001377388835,-2.205371857e-05,0.0001724660397,-5.456805229e-05,-1.36718154e-05,7.88718462e-05,9.788572788e-05,2.754479647e-05
24,0.0001173689961,-0.0002545118332,-0.0001992061734,-4.73074615e-05,7.24196434e-06,-3.562867641e-05,0.0001113116741,-0.0001091714948,3.522261977e-06,-4.085898399e-05,-0.0003860592842,7.290020585e-05,-0.0001332163811,-2.37673521e-05,3.518164158e-05,-2.247095108e-05,-2.238154411e-05,0.0001305043697,-3.892928362e-05,1.095980406e-05,-0.0001375600696,-0.0001573562622,0.0001619458199,-5.777738988e-05,0.0008629858494,-4.725903273e-05,-0.0001845285296,-7.203221321e-05,0.0001300871372,-4.549324512e-05,-5.055963993e-05,6.271898746e-05,3.4250319e-05,3.600865602e-05
25,0.0001173615456,-0.0001366361976,-0.0001909732819,-7.18049705e-05,5.914270878e-05,-2.056360245e-06,0.0001053214073,-2.918578684e-05,-4.429370165e-06,-3.165006638e-05,-0.0004074275494,4.110485315e-05,-0.0001696646214,8.214265108e-06,4.251301289e-05,-3.580749035e-05,-4.221498966e-05,0.0001054853201,-2.853572369e-06,1.250207424e-05,-7.89500773e-05,-4.570186138e-05,0.0002086758614,-6.108544767e-05,0.00013487041,0.0002040825784,-0.0001556053758,-3.698468208e-05,0.0001458972692,-5.405396223e-05,-5.461275578e-06,9.364634752e-05,8.715689182e-05,1.092255116e-05
26,0.0002494975924,-0.0001364797354,-0.0001763775945,-6.455555558e-05,6.437301636e-05,-1.460313797e-05,9.83774662e-05,-2.34991312e-05,2.200342715e-05,-9.48831439e-06,-0.0003863871098,6.357580423e-05,-0.0001614093781,7.666647434e-06,1.15185976e-05,-4.099309444e-05,-3.600120544e-05,0.0001427233219,5.030632019e-05,2.769380808e-05,-6.539933383e-05,-0.0001348406076,0.0002244710922,-3.889761865e-05,0.0001073032618,-4.427880049e-05,0.000330939889,3.901124001e-05,0.0001416951418,-2.297759056e-05,1.845508814e-05,0.0001183748245,0.0001042038202,3.895163536e-05
27,0.0001261308789,-0.0001189857721,-0.000125028193,-4.905462265e-05,8.475780487e-05,-1.975893974e-05,0.0001021325588,-2.832710743e-05,1.395121217e-05,-1.608580351e-05,-0.0004140138626,5.70602715e-05,-0.0002100914717,1.123175025e-05,4.622340202e-05,-5.051493645e-06,-4.91887331e-05,0.0001479834318,1.041591167e-05,6.71967864e-05,-9.472295642e-05,-0.0001722723246,0.0002284646034,-6.095692515e-05,0.0001077204943,-4.605576396e-05,-9.08523798e-05,0.0003793239594,0.0001755207777,-2.066791058e-05,-1.621991396e-05,8.299201727e-05,0.0001519694924,4.420429468e-05
28,0.0001505687833,-8.448958397e-05,-0.000102058053,-0.00011363253,4.328787327e-05,2.19643116e-05,0.0001031458378,-5.353242159e-06,-3.911554813e-06,-2.32309103e-05,-0.0005373954773,6.467849016e-05,-0.0001672655344,-1.222267747e-05,8.600950241e-05,-2.533197403e-05,-4.069507122e-05,0.0001840442419,2.387911081e-05,5.700439215e-05,-0.0001277495176,-0.0001386702061,0.000334084034,-5.17219305e-05,8.425116539e-05,-6.499141455e-05,-0.0001579746604,3.582239151e-05,0.001471921802,-1.080334187e-05,3.121048212e-05,0.0001014247537,0.0001491606236,2.293288708e-05
29,0.0001228302717,-0.0001476630569,-0.0001907348633,-6.499513984e-05,4.942715168e-05,-2.801418304e-06,0.0001317709684,-5.041621625e-05,1.970864832e-05,-2.153217793e-05,-0.0003022551537,7.50683248e-05,-0.0001618266106,-1.187250018e-05,5.64455986e-05,-1.563131809e-05,-1.272559166e-05,0.0001473873854,5.59464097e-05,3.731250763e-05,-9.626336396e-05,-7.918477058e-05,0.0001941919327,-6.330385804e-05,0.0001411736012,-6.43953681e-05,-0.000142775476,-3.099441528e-06,0.0001893788576,0.0002795234323,3.283470869e-05,9.159743786e-05,9.965151548e-05,0.0001012757421
30,0.0001645460725,-0.000150449574,-0.0001912340522,-6.271898746e-05,5.705654621e-05,-1.97738409e-05,0.0001386851072,-2.83755362e-05,3.094412386e-05,7.722526789e-06,-0.000490039587,7.563456893e-05,-0.0002146214247,6.515532732e-06,9.652972221e-05,-2.993643284e-05,-1.648068428e-05,0.0001749545336,4.82276082e-05,2.007558942e-05,-0.000147825107,2.132356167e-05,0.0001918077469,-7.283315063e-05,8.049607277e-05,-6.932392716e-05,-0.0001515969634,-4.87267971e-05,0.0001734942198,-1.226365566e-05,0.0005932822824,0.0002648383379,0.0002800896764,0.0001206248999
31,0.0002301484346,-0.0001408159733,-0.0003131181002,-9.963661432e-05,0.0001039654016,-1.141428947e-05,0.0001493990421,-3.334134817e-05,2.056732774e-05,-1.676008105e-05,-0.0005039274693,6.296485662e-05,-0.0002582669258,3.107264638e-05,7.750093937e-05,-5.358457565e-05,-1.707673073e-05,0.0001371502876,4.795193672e-05,6.35869801e-05,-0.0001741778105,-6.36279583e-06,0.0003407001495,-6.515718997e-05,0.0001153945923,-4.93824482e-05,-0.0001453012228,-3.935396671e-05,0.0001473724842,-3.746896982e-05,0.0001488029957,0.0006610676646,0.000257499516,8.617341518e-05
32,0.0002262815833,-0.0001342147589,-0.0001933276653,-2.871826291e-05,5.598366261e-05,1.984834671e-05,0.0001310110092,-2.988427877e-05,2.514012158e-05,-2.587214112e-05,-0.0005259513855,7.312744856e-05,-0.0002454519272,6.625801325e-05,0.000134691596,-5.24520874e-06,-2.093613148e-05,0.0001276284456,1.07139349e-05,2.0198524e-05,-0.0001464448869,-2.361834049e-05,0.0002040266991,-6.242468953e-05,6.566941738e-05,-6.949901581e-05,-0.0001668855548,-2.846121788e-06,0.0001585185528,-4.225969315e-05,0.0001448020339,0.0002123862505,0.0008351132274,0.0001146420836
33,0.0001383349299,-0.0001469925046,-0.0001888126135,-5.340576172e-05,0.0001005679369,-2.747774124e-05,0.0001186579466,-7.064454257e-05,3.457069397e-06,-2.538785338e-05,-0.0005549490452,8.342415094e-05,-0.0001404434443,-3.328174353e-05,7.939338684e-05,-4.242360592e-05,-3.278255463e-06,0.0001426786184,0.000104688108,2.956017852e-05,-0.0001558735967,-0.0001139491796,8.979439735e-05,-6.393156946e-05,0.0001270920038,-9.788945317e-05,-0.000173471868,-2.489984035e-05,0.0001277923584,4.276633263e-06,7.662177086e-05,0.0001135542989,0.0001957342029,0.0008322075009
