step_batch,eval_batch_0,eval_batch_1,eval_batch_2,eval_batch_3,eval_batch_4,eval_batch_5,eval_batch_6,eval_batch_7,eval_batch_8,eval_batch_9,eval_batch_10,eval_batch_11,eval_batch_12,eval_batch_13,eval_batch_14,eval_batch_15,eval_batch_16,eval_batch_17,eval_batch_18,eval_batch_19,eval_batch_20,eval_batch_21,eval_batch_22,eval_batch_23,eval_batch_24,eval_batch_25,eval_batch_26,eval_batch_27,eval_batch_28,eval_batch_29,eval_batch_30,eval_batch_31,eval_batch_32,eval_batch_33
10,3.814697266e-06,7.432699203e-05,0.0001764595509,-6.490945816e-05,7.58767128e-05,-2.74181366e-06,7.367134094e-05,-3.018975258e-05,0.00137680769,0.0005089342594,0.001765370369,8.103251457e-05,-3.829598427e-05,-0.0004424154758,-0.0001295804977,0.0001384019852,0.00111502409,4.988908768e-05,0.0001074075699,2.616643906e-05,3.780052066e-05,-3.486871719e-05,-0.0006515979767,0.0008627176285,-2.96831131e-05,0.000127851963,0.0001290440559,5.078315735e-05,0.0003316402435,-0.000205591321,-0.0001755356789,8.103251457e-05,1.42455101e-05,-6.210803986e-05
11,-1.287460327e-05,-4.529953003e-06,-5.47170639e-05,-5.239248276e-05,7.969141006e-05,-7.146596909e-05,0.0001174509525,-4.59253788e-05,0.001071512699,0.0004965364933,3.82065773e-05,0.000483751297,-5.24520874e-05,-0.0003751218319,-5.894899368e-05,0.0002044439316,0.001040458679,-1.573562622e-05,7.027387619e-05,7.927417755e-06,0.0001083165407,3.188848495e-05,-0.0005284547806,0.0008530914783,-2.920627594e-06,0.0001251101494,0.0001876950264,5.227327347e-05,0.0001482963562,-0.0001153051853,-5.948543549e-05,0.0003564953804,0.0001367926598,-0.0002452731133
12,-6.514787674e-05,-0.0001002848148,2.738833427e-05,-5.573034286e-05,0.0001096725464,-6.890296936e-05,5.981326103e-05,-3.010034561e-05,0.0008569955826,0.0003632605076,8.201599121e-05,9.140372276e-05,0.003316283226,-0.0004272460938,-1.329183578e-05,0.0001604557037,0.0006508827209,5.811452866e-06,9.444355965e-05,-3.31401825e-05,6.704777479e-05,0.0001563429832,-0.0004626512527,0.0006862580776,4.923343658e-05,0.000147998333,0.0003644824028,0.0003903210163,6.56247139e-05,-8.910894394e-05,-9.119510651e-05,0.0004061162472,7.110834122e-05,-2.646446228e-05
13,-2.62260437e-06,-4.494190216e-05,-0.0001141130924,-4.255771637e-05,-4.11272049e-05,-9.036064148e-05,7.06911087e-05,-4.380941391e-05,0.000650703907,0.0002792179585,-2.592802048e-05,6.4432621e-05,-3.710389137e-05,0.001011908054,-5.322694778e-05,0.0001564025879,0.0008739829063,-4.172325134e-07,2.279877663e-05,-1.165270805e-05,0.0001026280224,-3.278255463e-05,-0.0001698732376,0.0005595982075,3.188848495e-06,0.0001921057701,0.0001901984215,8.189678192e-05,-6.747245789e-05,-6.122887135e-05,-6.958842278e-05,0.0001440942287,0.0001147389412,-0.000101685524
14,-5.5372715e-05,-2.151727676e-05,7.346272469e-05,-3.689527512e-05,2.753734589e-05,-8.106231689e-05,4.343688488e-05,-5.587935448e-05,0.0008317828178,0.0004694759846,-3.331899643e-05,8.29398632e-05,1.937150955e-06,-0.0003733038902,0.0004099011421,0.0001264214516,0.0005934238434,1.707673073e-05,0.0001093745232,-2.455711365e-05,9.490177035e-05,0.0001244544983,-0.0003745555878,0.0006722211838,-4.857778549e-06,0.0002123117447,0.0001187324524,2.473592758e-05,0.0001189112663,-7.411837578e-05,8.642673492e-07,0.0003112852573,0.0001602768898,-0.000205218792
15,1.436471939e-05,0.0002021193504,-7.608532906e-05,-8.678436279e-05,4.541873932e-05,-6.908178329e-05,2.691149712e-05,-1.963973045e-05,0.001153767109,0.0004863142967,7.164478302e-05,0.0001416504383,-2.828240395e-05,-0.0003211796284,-7.706880569e-05,0.001102983952,0.001108050346,3.218650818e-06,3.93986702e-05,3.653764725e-05,0.0001253858209,0.0001267790794,-0.000492811203,0.0008683800697,4.971027374e-05,0.0001330375671,0.0003737807274,0.0001999437809,9.095668793e-05,-9.946525097e-05,-1.561641693e-05,0.0003870427608,0.0001123547554,-0.000103354454
16,1.555681229e-05,-0.0001004338264,-1.707673073e-05,-5.203485489e-05,5.632638931e-05,-9.500980377e-05,4.588067532e-05,-1.439452171e-05,0.001282393932,0.0005478560925,9.685754776e-05,9.551644325e-05,-0.0002549886703,-0.0003840327263,-0.0001402497292,0.0001690983772,0.003288030624,4.768371582e-07,6.821751595e-05,-7.271766663e-06,9.427219629e-05,1.436471939e-05,-0.0007530450821,0.0008739829063,1.296401024e-05,0.0002003908157,-0.0002528429031,2.256035805e-05,0.000135242939,-8.803606033e-05,-0.0001004040241,0.0003279745579,0.0001257658005,-0.0002036094666
17,-2.694129944e-05,-9.089708328e-06,0.0001371502876,-3.570318222e-05,4.053115845e-05,-9.053945541e-05,3.537535667e-05,-4.091858864e-05,0.0009532570839,0.0003875792027,0.0001240968704,6.538629532e-05,-5.075335503e-05,-0.0003851950169,-5.906820297e-05,0.0001401305199,0.000971198082,0.0006362199783,0.0001132786274,-4.798173904e-05,9.240582585e-05,-2.306699753e-05,-0.0005270242691,0.0006797611713,-1.129508018e-05,0.0001980662346,0.0002484917641,4.050135612e-05,9.298324585e-05,-0.000100299716,-6.169080734e-06,9.5307827e-05,0.0001602172852,-0.0002743005753
18,-0.0001417994499,-6.13629818e-05,0.0001541674137,-5.370378494e-05,8.064508438e-05,-0.0001271367073,2.489984035e-05,-5.960464478e-06,0.0009580850601,0.0003362596035,8.630752563e-05,6.031990051e-05,-8.571147919e-05,-0.0004586279392,-6.687641144e-05,9.268522263e-05,0.0009252429008,3.895163536e-05,0.0007602572441,-3.120303154e-05,6.975233555e-05,7.569789886e-05,-0.0005770921707,0.0006843209267,-3.516674042e-05,0.0002017617226,0.0001225471497,1.96993351e-05,8.022785187e-05,-0.0001267492771,-0.0001448690891,0.0004123151302,0.0001536607742,-0.0003377199173
19,-1.180171967e-05,-2.011656761e-05,9.149312973e-06,-4.512071609e-05,6.067752838e-05,-6.055831909e-05,4.509091377e-05,-2.971291542e-05,0.001127421856,0.0004479587078,0.0001477599144,9.962916374e-05,-7.781386375e-05,-0.0003640055656,-5.680322647e-05,0.0002040863037,0.001079678535,2.712011337e-06,8.824467659e-05,0.0007425248623,8.14050436e-05,1.740455627e-05,-0.0005277395248,0.0008879601955,4.708766937e-06,0.0001665353775,0.0001789927483,9.408593178e-05,0.0002012252808,-9.280443192e-05,-0.0001005828381,0.0002627670765,6.967782974e-05,-0.000163435936
20,-1.186132431e-05,-1.218914986e-05,1.734495163e-05,-4.512071609e-05,2.419948578e-05,-7.5340271e-05,3.66717577e-05,-1.955032349e-05,0.001008629799,0.0004445314407,-1.406669617e-05,0.0001029670238,-0.0001006424427,-0.0003560781479,-6.204843521e-05,0.0001831054688,0.001018404961,2.625584602e-05,7.092952728e-05,-3.543496132e-05,0.0002605803311,-7.748603821e-07,-0.0005087852478,0.0007651746273,9.208917618e-06,0.0003063678741,0.0001748204231,2.819299698e-05,0.0001299977303,-0.0001055747271,-2.905726433e-05,0.000315785408,0.0001754164696,-0.0002727508545
21,-8.83936882e-05,-7.715821266e-05,0.0002112984657,-3.111362457e-05,8.815526962e-05,-9.155273438e-05,5.146861076e-05,-4.243850708e-05,0.0009551644325,0.0004608929157,5.149841309e-05,0.0001111030579,0.0002299547195,-0.0004975497723,9.536743164e-06,0.0002267956734,0.000833272934,-1.022219658e-05,0.000177949667,-2.789497375e-05,8.009746671e-05,0.001337945461,-0.0004962682724,0.0007298886776,3.084540367e-05,0.0002173781395,0.0002971291542,4.956126213e-05,7.599592209e-05,-7.991492748e-05,-9.116530418e-05,0.0003483593464,0.0001158118248,-0.0001321434975
22,-7.390975952e-06,3.591179848e-05,3.454089165e-05,-2.640485764e-05,3.111362457e-05,-6.151199341e-05,6.727874279e-05,-3.56733799e-05,0.0004433989525,0.0001303255558,-2.16960907e-05,8.162856102e-05,1.111626625e-05,-0.0001346468925,7.808208466e-06,0.0001465082169,0.000441968441,1.460313797e-05,6.824731827e-05,-3.576278687e-05,9.853392839e-05,7.629394531e-06,0.001026391983,0.0004371404648,-2.348423004e-05,0.0002064108849,0.0002102851868,6.252527237e-05,4.404783249e-05,-7.99447298e-05,-2.086162567e-05,0.0001855790615,0.000116944313,-0.0001714229584
23,-2.789497375e-05,-3.463029861e-05,2.11596489e-06,-8.66651535e-05,4.237890244e-05,-0.0001034736633,3.369152546e-05,-2.837181091e-05,0.00146073103,0.0008934438229,0.0001098513603,0.0001228451729,-0.000122576952,-0.0004293620586,-8.38637352e-05,0.0001878142357,0.001206338406,-2.270936966e-05,7.277727127e-05,3.659725189e-05,0.0001003779471,1.698732376e-05,-0.0007286071777,0.001848995686,-6.467103958e-06,0.0001699328423,0.0004113912582,2.065300941e-05,0.0002177357674,-0.0001146793365,-9.429454803e-05,0.0004916191101,0.000149667263,-0.0002443194389
24,2.312660217e-05,-2.798438072e-05,0.0001077353954,-2.598762512e-05,5.847215652e-05,-6.84261322e-05,1.14440918e-05,-2.354383469e-05,0.001041769981,0.0004677474499,4.589557648e-05,8.979439735e-05,5.093216896e-05,-0.0003796517849,-5.36441803e-05,0.000157892704,0.00113338232,6.854534149e-06,7.975101471e-05,-1.195073128e-05,9.94168222e-05,1.698732376e-05,-0.0005499124527,0.0007393360138,0.0006840229034,0.0002217292786,0.0001000165939,8.225440979e-05,0.000120639801,-0.0001326054335,-6.607174873e-05,0.0003043413162,0.0001360177994,-0.000223338604
25,-4.297494888e-05,-1.147389412e-05,0.0001056492329,-3.999471664e-05,4.416704178e-05,-8.422136307e-05,3.629922867e-05,-2.39610672e-05,0.0009849667549,0.0004281401634,4.148483276e-05,4.434585571e-05,-0.0001226961613,-0.0004106462002,-5.5372715e-05,9.030103683e-05,0.001029670238,3.510713577e-05,0.0001005828381,-4.190206528e-05,0.0001427084208,2.437829971e-05,-0.0005317926407,0.0006900131702,1.147389412e-05,0.0008546113968,5.084276199e-05,2.631545067e-05,0.0001354217529,-0.0001010447741,-7.063150406e-05,0.0003195106983,0.0001604557037,-0.0003302693367
26,-1.192092896e-06,3.111362457e-05,2.098083496e-05,-0.0001218914986,4.082918167e-05,-0.0001444220543,4.118680954e-05,-5.918741226e-05,0.001102566719,0.0004913210869,5.543231964e-05,0.0001023411751,0.0001028478146,-0.0003294348717,-9.477138519e-05,0.0003143548965,8.004903793e-05,5.558133125e-05,7.221102715e-05,-2.831220627e-05,0.0001013465226,8.83936882e-05,-0.0004813671112,0.001089155674,-1.657009125e-05,0.0001349449158,0.002300143242,3.066658974e-05,6.276369095e-05,-8.836388588e-05,-8.016824722e-05,0.000400185585,0.0001620650291,-0.0001490712166
27,-6.896257401e-05,3.16798687e-05,2.604722977e-05,-6.848573685e-05,0.0001196265221,-8.517503738e-05,5.263090134e-05,-1.421570778e-05,0.0009343624115,0.0004197955132,9.840726852e-05,0.0001057386398,0.0007448196411,-0.0003386735916,-7.653236389e-05,0.0003492832184,0.0009521842003,1.132488251e-05,8.076429367e-05,3.841519356e-05,7.415190339e-05,-0.0001072883606,-0.0004725456238,0.0007074773312,8.344650269e-06,0.0001760721207,0.0002028942108,0.001092940569,0.0001760721207,-9.13143158e-05,-7.826089859e-05,0.0002735555172,9.375810623e-05,-9.459257126e-05
28,5.525350571e-05,-3.129243851e-06,1.072883606e-05,-2.461671829e-05,3.236532211e-05,4.541873932e-05,5.835294724e-05,-2.294778824e-05,0.001258254051,0.0006440877914,0.0002518892288,0.0001148283482,-0.0001268088818,-0.0005015730858,-4.982948303e-05,0.0001188516617,0.001073658466,-7.271766663e-06,7.736682892e-05,4.485249519e-05,0.0001083016396,-6.496906281e-06,-0.0005822181702,0.0009705424309,1.42455101e-05,0.000220656395,9.697675705e-05,9.623169899e-05,0.001381516457,-6.963312626e-05,-4.878640175e-05,0.0003360807896,0.0001580715179,-0.0001733899117
29,2.62260437e-06,-2.64942646e-05,-2.950429916e-06,-4.512071609e-05,5.292892456e-05,-6.526708603e-05,6.903707981e-05,7.629394531e-06,0.001030266285,0.000457406044,-6.645917892e-05,7.596611977e-05,-8.082389832e-05,-0.0002896487713,-3.856420517e-05,0.0001374483109,0.001099705696,1.353025436e-05,6.157159805e-05,-2.095103264e-05,9.032338858e-05,4.106760025e-05,-0.0004730224609,0.0007200539112,-2.706050873e-05,0.0001926422119,0.000212430954,4.410743713e-05,0.0001521110535,0.0006213784218,-7.551908493e-05,0.0002871751785,0.0001038908958,-4.774332047e-05
30,4.470348358e-05,5.543231964e-05,1.731514931e-05,-4.768371582e-06,6.198883057e-05,-8.082389832e-05,6.513297558e-05,-6.556510925e-05,0.0009467601776,0.0004159212112,-2.765655518e-05,9.685754776e-05,-7.274746895e-05,-0.0003330409527,0,0.0001883506775,0.0008784532547,7.61449337e-05,3.191828728e-05,-4.36604023e-05,0.0001268088818,-3.504753113e-05,-0.0004221200943,0.0006949305534,-1.627206802e-05,0.0001975893974,0.0001130104065,4.431605339e-05,0.000138759613,-8.152425289e-05,0.0007036328316,0.0003726482391,0.0002838969231,-0.0003867149353
31,-5.823373795e-05,-1.767277718e-05,-3.278255463e-06,-4.786252975e-05,6.067752838e-05,-0.0001417994499,6.407499313e-06,-3.558397293e-05,0.001223444939,0.0005671083927,-0.0001441240311,0.0001101493835,4.184246063e-05,-0.0005522966385,-7.230043411e-05,0.0001912117004,0.001034855843,-0.0001448690891,0.0001681745052,-3.728270531e-05,9.340792894e-05,6.16312027e-05,-0.000683426857,0.001073002815,-2.533197403e-06,0.0002073645592,0.0002893209457,-2.473592758e-06,0.0001248717308,-0.000120356679,-1.540780067e-05,0.001956731081,0.0002750754356,-0.000469326973
32,-8.702278137e-06,-8.046627045e-07,4.902482033e-05,-3.188848495e-05,3.093481064e-05,-5.000829697e-05,4.044175148e-05,-3.14116478e-05,0.001076877117,0.0004605948925,-3.576278687e-05,9.375810623e-05,-0.0001254379749,-0.0003708899021,-4.810094833e-05,0.0001453757286,0.001007735729,3.519654274e-05,0.0001153349876,-6.884336472e-05,0.0001249462366,9.179115295e-06,-0.0005313158035,0.0007984936237,-2.473592758e-06,0.0002425909042,0.0002384781837,1.445412636e-05,0.0001427531242,-0.0001339763403,6.490945816e-05,0.0004476606846,0.0009123086929,-0.0003335475922
33,1.19805336e-05,-5.84423542e-05,-2.691149712e-05,-1.412630081e-05,0.0001220107079,-2.688169479e-05,8.907914162e-05,-1.358985901e-05,0.0009063482285,0.0004073381424,0.0002183318138,6.955862045e-05,0.0002286732197,-0.0002638101578,-5.984306335e-05,0.0002130270004,0.001037180424,-0.0001075565815,-1.087784767e-05,1.290440559e-05,4.974007607e-05,5.584955215e-05,-0.0004365444183,0.0006718635559,1.9967556e-06,-1.388788223e-05,0.0002775788307,0.0001375079155,0.0001269578934,-5.826354027e-06,-0.0002850294113,2.011656761e-05,-8.26716423e-05,0.001285731792
